date,site,amount_usd,category,verification,source_url,notes,mapped_category,confidence,facility_name
2024-08-28,AKIRA TECHNOLOGIES INC. (VA),55225.53,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000055 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-28,"SRT SUPPLY, LLC (FL)",17228.88,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000095 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-28,"ATLANTIC DIVING SUPPLY, INC. (FL)",20692.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000103 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-28,"FEDERAL RESOURCES SUPPLY COMPANY, LLC (DC)",472800.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000112 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-27,AKIRA TECHNOLOGIES INC. (DC),29357.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000057 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-27,AKIRA TECHNOLOGIES INC. (CA),20875.2,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000054 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-27,IRON MOUNTAIN INFORMATION MANAGEMENT LLC (DC),27534.12,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000019 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2024-08-27,KEYENCE CORPORATION OF AMERICA (NJ),89076.5,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000117 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-27,MOUNTAIN HORSE LLC (DC),627029.43,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000116 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-27,"ANACAPA MICRO PRODUCTS, INC. (TX)",23655.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000111 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-26,MK2 TECHNOLOGIES LLC (DC),329189.79,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000082 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-26,GETDATA (DC),90000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000105 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-26,STERICYCLE INC (TX),4160.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000060 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-26,"WORKWEAR OUTFITTERS, LLC (DC)",860040.75,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000110 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-23,"CONVERGEONE GOVERNMENT SOLUTIONS, LLC (CA)",22699.77,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000020 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-23,"ATLANTIC DIVING SUPPLY, INC. (VA)",38924.06,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000091 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-23,PRICE MODERN LLC (LA),12759.87,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000097 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-23,PRICE MODERN LLC (PR),504515.43,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000095 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-23,RELX INC. (DC),41731.2,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000109 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-23,REGULA FORENSICS INC (VA),71500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000107 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-22,INTERNATIONAL CARTRIDGE CORP (PA),349685.48,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000092 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-22,"AXON ENTERPRISE, INC. (AZ)",3762500.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000066 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-22,PRICE MODERN LLC (NJ),11606.6,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000101 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-22,THERMO SCIENTIFIC PORTABLE ANALYTICAL INSTRUMENTS INC. (FL),4640.0,air-transport,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000111 from USAspending (award-level obligation).,air-transport,Partial,Unknown / multi-site
2024-08-22,IBUY DISTRIBUTION LLC (DC),500669.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000108 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-22,SIGNALSCAPE INC (NM),20065.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000107 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-21,SIG SAUER INC. (NH),159279.25,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FC0000096 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-21,"KCORP RELIANCE COMPANY, INC. (FL)",818296.98,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000022 from USAspending (award-level obligation).,detention-operations,Partial,Unknown / multi-site
2024-08-20,"TYRRELLTECH, INC. (MD)",191476.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000102 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-20,"SNAP, INC (VA)",97462.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000103 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-19,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",618975.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000053 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-19,"ANACAPA MICRO PRODUCTS, INC. (DC)",45196.89,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000052 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-19,BLUE TECH INC. (TX),22615.95,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000042 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-19,HYATT CORPORATION (TX),17420.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24P00000011 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-19,"INTEGRATED SECURITY TECHNOLOGIES, INC (VA)",13130.03,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000097 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-19,GETDATA (VA),190933.15,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000038 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-18,"THUNDERCAT TECHNOLOGY, LLC (DC)",35216.77,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000045 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-18,"THE GEO GROUP, INC. (FL)",49978428.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR25FR0000097 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2024-08-18,"CORECIVIC, INC. (TX)",52488893.0,detention-operations,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000051 from USAspending (award-level obligation).,air-transport,Verified,ICE Air / Removal Operations
2024-08-17,IRON MOUNTAIN INFORMATION MANAGEMENT LLC (DC),513266.4,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000018 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-17,"THE GEO GROUP, INC. (TX)",61884954.77,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000056 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,CGI FEDERAL INC. (VA),244167.6,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000051 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"SNAP, INC (VA)",121785.55,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000047 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",28038925.98,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000017 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"FOUR POINTS TECHNOLOGY, L.L.C. (VA)",10901405.9,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FC0000015 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"AXON ENTERPRISE, INC. (GA)",52342.88,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24FR0000086 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"HOLITNA CONSTRUCTION, LLC (AZ)",973106.21,it-services,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSW24C00000015 from USAspending (award-level obligation).,it-services,Partial,Unknown / multi-site
2024-08-16,"TRM LABS, INC. (VA)",40000.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000094 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"TRM LABS, INC. (VA)",1662667.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000075 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-16,"VALOR NETWORK, INC. (NJ)",2087280.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CDCR24FR0000041 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,"ANACAPA MICRO PRODUCTS, INC. (DC)",145766.5,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CTD024FR0000033 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,"LEADSONLINE PARENT, LLC (TX)",11325.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000090 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,AMERICAN PUBLIC TRAINING LLC (TX),23231.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24P00000079 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,"FCN, INC. (DC)",63290.8,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000102 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,"PANAMERICA COMPUTERS, INC. (VA)",797256.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000100 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
2024-08-15,"PANAMERICA COMPUTERS, INC. (VA)",44919.0,operations-support,Verified,https://api.usaspending.gov/api/v2/search/spending_by_award/,ICE contract award 70CMSD24FR0000082 from USAspending (award-level obligation).,operations-support,Partial,Unknown / multi-site
